,Unnamed: 0,near_fid,near_x,near_y,near_angle,heard,building,xcoor,ycoor,noise,in_vehicle,asleep,no_windows,age,distance,distance_log,sin_angle,cos_angle
3991,1985,3299,1508865.455,7546693.2927,-9.8886179589,1,0,1508500.0,7546757,1,0,0,0,44,370.96627487998256,5.916111155187024,0.6440907177131914,0.7649491142263687
5055,2020,84,2003893.4346,8253196.9193,-10.322466267,1,0,2003602.0,8253250,0,0,0,0,67,296.2291119887646,5.691133181908728,-0.8981208009994284,-0.4397488224113229
909,2615,28,2012188.2951,8252016.8412,-82.594307309,0,1,2012155.0,8252273,0,0,0,0,68,258.313558493579,5.554174189988516,0.5584783578997338,-0.8295190918584194
1363,3202,2685,1920647.7175,8552758.5501,105.30148653,1,0,1921290.0,8550411,0,0,0,0,50,2433.8279071904253,7.797220567346297,0.9481288112373696,-0.3178863905574006
2981,3548,40,2011069.2002,8251898.1236,-13.261242132,1,1,2010900.0,8251938,0,0,0,0,32,173.83565502238028,5.158110341516973,-0.9975062867202368,-0.0705776731948896
1651,2944,2315,1524404.5428,8408680.4914,-15.325284209,0,0,1447944.0,8429634,0,0,0,0,54,79279.65771823758,11.280736851616114,-0.8901943959701822,-0.4555808790799744
4191,3921,1096,1647804.9814,7735529.7033,-157.43923495,1,0,1648186.0,7735688,0,0,0,0,18,412.5930425696111,6.022461738084924,-0.3725896723281869,-0.9279961939977848
306,224,4067,1986817.3586,8269319.9566,154.51837586,1,0,1987751.0,8268875,0,0,0,0,53,1034.2497955899262,6.941431607700627,-0.115202578497295,-0.9933420185955966
4384,4668,3435,1415630.4835,7560885.5369,41.095096419,1,0,1415224.0,7560531,0,0,0,0,63,539.3748689304415,6.290410818835005,0.5625843353413665,0.8267399020420587
3695,2193,78,2006987.3372,8253270.4758,155.43235112,1,1,2007124.0,8253208,0,0,0,0,63,150.26625199794472,5.012408733941428,0.4123667420871714,-0.9110179306799688
5463,2394,1612,1461063.8639,7517890.956,87.200019665,1,0,1461031.0,7517219,0,0,0,0,75,672.7591707732643,6.511387421284098,0.9510946908163418,0.308899480577367
4290,3560,31,2010432.3415,8252154.9838,-32.435725013,1,0,2010201.0,8252302,1,0,0,0,22,274.10336131623484,5.613505266335464,-0.3929630531879871,-0.9195542609488444
113,4312,3532,1460619.9218,7436013.4744,-53.655644278,0,1,1460014.0,7436837,1,0,0,1,60,1022.416569491585,6.929924289958677,0.8293491711521151,-0.5587306616870956
655,4663,159,2015682.8366,8235942.2299,135.08448659,1,0,2016679.0,8234949,0,0,0,0,59,1406.7150222247817,7.249012493760288,0.5062621471851402,0.8623796370088358
2237,85,3800,1676423.998,8193052.996,19.558495558,0,0,1655164.0,8185500,1,1,0,0,40,22561.809846198517,10.02401392607326,-0.3593193502094394,-0.93321466156778
4851,1644,48,2009825.8729,8252155.8567,-65.883744307,1,0,2009636.0,8252580,1,0,0,0,58,464.7034076580769,6.141399369091971,0.6672094114677684,0.7448701908714257
418,993,2743,1932965.3305,8948794.0196,175.78580412,0,0,1939032.0,8948347,0,0,0,0,62,6083.116417184167,8.713272412257608,-0.974802155951312,0.2230711921173906
3916,3341,3699,1290550.7905,7943748.0114,150.18681301,0,0,1304294.0,7935873,1,0,0,0,66,15839.558450633223,9.670265789388548,0.9222190832938396,0.3866677674809084
5514,2442,3208,2093363.4697,7905646.5188,-112.45599939,0,0,2093405.0,7905747,0,0,0,0,27,108.72551389431632,4.688826485024073,-0.2729556227202103,-0.962026625424381
2920,2512,2733,1918022.0247,8958021.756,37.940796812,0,0,1895523.0,8940481,1,1,0,0,81,28528.65635642017,10.25866434728428,-0.3634650163774739,0.9316078476857752
4946,5092,3355,1473392.8315,7573394.8522,-160.88533849,1,1,1473702.0,7573502,1,0,0,0,58,327.2091264575581,5.79059949693605,0.6597150381162277,0.7515158471271942
5216,3722,2719,1927069.6275,8950614.7985,144.87069625,1,0,1927220.0,8950509,0,0,0,0,38,183.8619355887057,5.214185125894095,-0.7259669954248785,0.6877295409925144
101,3671,2641,1815471.504,8523246.4564,154.56263261,0,0,1833829.0,8514515,1,0,0,0,32,20328.206764373263,9.91976469635585,-0.3834530880631523,-0.9235603549605366
303,908,468,2079529.5739,8346784.6355,-152.74511206,1,0,2080200.0,8347130,0,0,0,0,77,754.1536935012731,6.625596184770753,0.9995284287312302,-0.0307070050326969
4179,392,753,1745460.8953,8046707.43,89.917504729,0,0,1745412.0,8012748,0,0,0,0,54,33959.465200077015,10.4329228923648,-0.4954328584063168,0.8686462357089602
642,4372,739,1743183.9663,8052651.9247,29.592682246,1,1,1742559.0,8052297,0,0,0,0,36,718.7172036385195,6.577467961350172,-0.5499795286419253,-0.8351781355344533
4339,5100,471,2070123.4109,8410812.9299,87.057431169,0,0,2068505.0,8379328,0,0,0,0,53,31526.49781769527,10.358583671764578,0.3530702518393196,0.9355968134116958
4383,4859,119,2013361.3799,8249135.6382,-172.57895874,1,0,2013725.0,8249183,0,0,0,0,36,366.6915832456678,5.90452112211593,0.4760102299910019,-0.8794397426452328
4660,4693,1826,1326432.0679,7904828.349,-40.908904834,1,1,1325987.0,7905214,0,0,0,0,64,588.9075728932537,6.378269249255268,0.5416239944847013,0.8406208709034271
352,528,2722,1930989.7435,8954380.9954,106.75494569,1,0,1931205.0,8953666,0,0,0,0,58,746.6952409208776,6.615657124539194,-0.9995172207729136,0.0310696858431286
3851,4763,2859,2262848.9528,9306061.9868,-110.49957379,1,0,2263126.0,9306803,0,0,0,0,36,791.1104307250197,6.673437567030834,-0.0026779532089887,-0.9999964142768766
343,3104,1243,1771092.4306,7708176.2975,31.09101419,1,1,1770815.0,7708009,0,0,0,0,56,323.96942961144714,5.780649158289712,0.5411962272490505,0.8408963334510349
5346,3099,1201,1820627.8229,7693231.7198,-7.1344245946,1,1,1820314.0,7693271,0,0,0,0,51,316.271634321609,5.75660144662403,-0.7477152796388263,0.6640194730537892
5021,2666,3532,1460619.9218,7436013.4744,16.20354691,0,0,1454985.0,7434376,1,0,0,0,60,5868.020629033991,8.677272654770325,0.9577064992839328,0.2877468700599792
1123,959,3630,1431607.7248,7605932.1384,-100.96752158,1,0,1431617.0,7605980,0,0,0,0,66,48.752047030252754,3.8867471869264447,0.2026545195566652,0.9792502977805304
818,4940,104,2010184.099,8249439.7428,78.827896697,1,1,2010117.0,8249100,0,0,0,0,54,346.3054229331596,5.847321110925267,-0.8825965612530885,0.4701311626176499
2862,5178,2731,1929032.0789,8956282.0169,62.796823246,1,1,1928644.0,8955527,0,0,0,0,44,848.9144550010451,6.743958421518663,-0.957034679899482,0.2899734840803481
4222,5352,3377,1427723.565,7532430.5411,156.77250012,1,0,1427839.0,7532381,1,0,0,0,33,125.6167178930655,4.833235349420667,-0.990023551479264,0.1409019783976966
2846,424,682,1838268.5113,8261067.6718,133.85424604,1,0,1838616.0,8260706,0,0,0,0,58,501.5524773568139,6.217708242718778,-0.793049641749031,0.609157012371797
2186,650,4014,1972034.2415,8315982.3291,-33.97137037,0,0,1960672.0,8323638,1,0,0,0,54,13700.723660939706,9.525203932387589,0.1789166964177687,0.9838642262746176
1244,275,2058,1345428.4051,7880284.1143,95.502080023,1,0,1345497.0,7879572,0,0,0,0,56,715.4103973034265,6.572856360271762,-0.0130687979127284,-0.9999145996139452
817,2717,672,1803388.9979,8180416.4968,-87.534475186,0,0,1801680.0,8220107,0,1,0,0,51,39727.27926867667,10.589793365937108,0.2149239721867112,-0.9766307829366664
5276,5320,188,1999781.8491,8242226.6221,-115.91942843,1,0,1999974.0,8242622,0,0,0,0,18,439.5971476010845,6.085858733884859,0.4848976235329934,0.8745709203329685
1693,613,30,2011233.1738,8252696.0124,72.663106332,1,0,2011157.0,8252452,0,0,0,0,61,255.62570129071963,5.543714270228881,-0.854624532883938,-0.519246480770848
1535,3313,3245,1470758.4557,7487999.8951,169.49158512,1,0,1471297.0,7487900,0,0,0,0,22,547.730767865481,6.305783866705319,0.0528476199794493,-0.9986025881513164
4945,46,286,2017252.7754,8259841.9923,138.22694146,1,0,2017714.0,8259430,0,0,0,0,20,618.4381835758145,6.427197241123513,0.9895230819538586,0.1443747563826069
2696,5689,324,2024241.0791,8237264.3705,-59.664471766,1,1,2023305.0,8238864,0,0,0,0,49,1853.3911132641135,7.524772274312194,0.8590477848271446,-0.5118954027763638
845,3273,232,1984169.0679,8262804.289,-78.279243826,1,0,1984010.0,8263571,0,0,0,0,59,783.0379009547205,6.663181099614629,-0.9831664430695084,-0.1827121923190973
4065,4525,218,1993525.0259,8256335.3958,30.98563524,1,0,1993178.0,8256127,0,0,0,0,39,404.79103835000967,6.003370979264782,-0.0901339572954335,0.9959296510006442
2605,1779,673,1804511.655,8180293.2985,106.94000511,1,0,1804781.0,8179409,0,0,0,0,62,924.408224826278,6.829153775836064,-0.3680947000898124,0.9297883048123324
3447,798,2773,1845532.108,8959179.3313,67.556621335,0,0,1844356.0,8956332,1,0,0,0,83,3080.6696609052656,8.032902274706641,-0.3483050697234359,-0.9373812342931516
2058,2957,2704,1826992.4034,8708602.9846,-165.66582487,0,0,1830945.0,8709613,1,0,0,0,51,4079.601817649479,8.313754668922268,0.8633687202761113,-0.5045735356207159
3911,2201,1919,1338726.0813,7896296.9187,136.33305969,1,0,1338858.0,7896171,0,0,0,0,83,182.36793144480865,5.206026247735738,0.8668837991875178,-0.4985102593790978
612,3914,3462,1426225.8726,7561646.8703,-99.617765091,0,0,1426860.0,7565389,0,0,0,0,56,3795.4778686031054,8.241565602482927,0.6742435206734153,-0.7385090891992582
1202,4302,2574,1745979.1987,8532892.8619,63.534655153,1,0,1745926.0,8532786,0,0,0,0,52,119.37155169170768,4.782240912031488,-0.2160281754409887,-0.9763871298904124
3522,537,1669,1440889.7665,7695065.109,-158.94882587,0,0,1462080.0,7703221,1,1,0,0,38,22705.60621935482,10.03036714299305,0.3160247285280935,0.9487509530739586
2690,1106,138,2012289.4844,8244648.3842,130.25073411,1,1,2012664.0,8244206,0,0,0,0,24,579.6254955169005,6.362382197603475,0.9999893622139572,-0.0046125328100081
728,1918,2765,1928932.7819,8977733.1424,-76.861616932,1,0,1928501.0,8979583,0,0,0,0,47,1899.5812036984676,7.5493887217526,0.7639976917841435,0.6452189759674625
4545,2410,2661,1796142.3216,8817040.8908,-159.65081057,0,0,1842561.0,8834257,1,0,0,0,52,49508.46513869104,10.809898946838592,0.8120000568796416,-0.5836573546417957
5413,2198,2760,1932046.6106,8968860.246,-163.35266387,1,1,1932718.0,8969061,0,0,0,0,45,700.7609399421488,6.552166801684932,-0.7990660266915347,-0.6012432826962839
1356,5016,855,1490882.682,7791999.1534,-22.145717379,0,0,1444147.0,7811020,0,0,0,0,83,50458.06751537213,10.828897924104812,-0.7929096089858664,0.6093392749346463
3024,4711,2384,1578320.9138,8335914.311,-156.08665823,1,1,1614478.0,8351947,0,0,0,0,42,39552.26920222102,10.585378347080129,-0.5179816665215097,0.8553917191249863
2004,1794,937,1589619.9533,7922909.1769,-143.40576419,1,0,1589982.0,7923178,0,0,0,0,60,450.9364390625127,6.1113263962280975,-0.5581056471836435,-0.8297698997804912
2771,5169,265,2003936.8491,8259866.2416,-170.09444508,0,1,2004657.0,8259992,1,0,0,1,49,731.0488998290784,6.59448035194347,-0.5591962140731229,0.8290353395159257
1635,876,580,1904207.2758,8323061.6737,-142.017415,0,1,1927945.0,8341596,1,0,0,1,82,30116.454000930025,10.312826945930434,-0.1092034499923978,0.9940194195838218
3306,2212,2174,1496760.1285,8051404.8228,-99.73306784,0,0,1500807.0,8074998,0,1,0,0,69,23937.73546783617,10.083211382651069,0.9943461432104614,-0.1061873226071762
1696,71,1928,1327257.3907,7915745.8335,-60.766232915,1,0,1327156.0,7915927,0,0,0,0,39,207.60870590816745,5.335655086386277,0.9948030774388958,0.1018176660413219
321,3111,632,1895075.5154,8120519.8341,92.177618038,1,0,1895083.0,8120323,0,0,0,0,61,196.97634923976327,5.283083666910365,0.8983536116710119,0.4392730226153762
1088,4053,3504,1554179.167,7467929.1464,-176.72111259,1,0,1554997.0,7467976,1,0,0,0,72,819.1740204145439,6.708296540421212,0.9835731481788036,-0.1805100057659892
4401,936,2019,1329781.2262,7876823.2595,72.914345502,1,1,1328252.0,7871848,0,0,0,0,62,5204.972609255826,8.557369718644411,-0.5125767586780744,0.8586414073774215
2552,1844,1799,1326369.9517,7899138.4084,140.48860417,1,0,1326693.0,7898872,1,0,0,0,18,418.7285991229035,6.03722297526112,0.0715409449387585,-0.997437663815273
287,1608,1840,1338566.8943,7914872.7459,91.278338419,1,1,1338583.0,7914151,0,0,0,0,19,721.9255763165215,6.581922053685714,0.9841899488680352,-0.1771161893987501
3391,5128,93,2005922.9002,8251855.7871,64.230075115,1,0,2005811.0,8251624,0,0,0,0,50,257.38475962379675,5.55057208448835,0.9921737432731316,0.1248649797156191
2507,1878,1338,1735710.421,7590825.6583,101.99314645,1,1,1735783.0,7590484,0,0,0,0,24,349.28227152267976,5.855880396223798,-0.0430488172120098,0.9990729699759908
4716,2342,545,1967695.5643,8366901.7808,103.7948822,1,0,1967751.0,8366676,0,0,0,0,18,232.4867447470029,5.448833211561326,-0.9604999204585382,0.27828025944925
1062,1260,265,2003936.8491,8259866.2416,-81.045078704,1,0,2003776.0,8260887,0,0,0,0,75,1033.3538329830474,6.9405649399790414,-0.2794659484821447,0.9601556038679226
3262,999,1194,1820598.7684,7692092.9626,-150.91635085,1,0,1821131.0,7692389,0,0,0,0,33,609.0226746495249,6.411855499610418,0.5017174986843198,0.8650315320922987
3334,1288,1619,1458754.2071,7516923.6542,93.900189628,1,1,1458776.0,7516604,0,0,0,0,61,320.3962204332235,5.769558418723951,-0.5868209175621474,0.8097167472094914
1420,3713,204,2006886.1477,8248473.3708,91.80518801,0,0,2006919.0,8247431,0,0,0,0,53,1042.8883728890958,6.949749424238761,-0.9404799608895004,0.3398491476600814
3022,1354,4120,1368734.5877,8026583.7802,-159.4627339,1,1,1369229.0,8026769,1,0,0,0,24,527.9677042237781,6.269035115592686,-0.2320160814140963,-0.9727119501503244
1718,1530,256,1999678.0995,8263514.1748,179.150726,1,1,2001174.0,8263492,0,0,0,0,45,1496.064847409785,7.310593504794014,0.8116898048448802,0.5840887438659303
1606,5511,1870,1322007.0068,7897697.9649,-36.155108432,1,0,1321439.0,7898113,0,0,0,0,18,703.4812428759811,6.5560412136204285,-0.8274633287704535,0.5615197588154137
4741,3133,2278,1458228.4451,8254649.6312,26.840363641,1,0,1457081.0,8254069,0,0,0,0,75,1285.9871103268786,7.159281881673366,-0.8431014528875149,0.5377545352100356
989,3177,242,1997162.8356,8268484.1878,121.19632148,1,0,1997453.0,8268005,0,0,0,0,82,560.1931155383307,6.328281573457975,0.9436608800285023,0.3309141029086435
504,1143,311,2032352.9302,8251339.9144,-67.763885392,1,0,2031978.0,8252257,0,0,0,0,57,990.7666993794332,6.8984790872193695,0.9961966128024804,0.0871338547343397
4488,5204,735,1743969.8819,8050116.9357,-171.73924366,1,0,1744604.0,8050209,0,0,0,0,39,640.7664161628265,6.462664985146697,0.9977170653987464,-0.0675326396057038
3519,764,1811,1328490.6993,7905858.6282,-163.42524605,1,1,1329090.0,7906037,0,0,0,0,29,625.2821987356602,6.438203065809889,-0.4526124815021723,-0.891707318344111
1472,4097,171,2004438.0095,8240645.6008,-134.8146206,1,0,2004655.0,8240864,0,0,0,0,31,307.8686207635722,5.729673136010273,0.9186987543568272,0.3949589836213552
3195,5576,1556,1467102.8349,7499089.6235,-99.220840484,1,0,1467149.0,7499374,0,0,0,0,28,288.09930616092964,5.663305233760369,-0.9832630942248456,0.1821913486842395
2065,309,196,2004811.1523,8246035.5316,21.753563567,1,0,2004058.0,8245735,1,0,0,0,42,810.8992721626953,6.698143844382832,-0.9997493420669642,0.0223886809944713
3813,1369,12,2009766.7622,8261433.23,105.94792067,1,0,2009942.0,8260820,0,0,0,0,48,637.7768570976758,6.457988468401278,-0.3214156464190856,0.9469382145826628
498,3568,218,1993525.0259,8256335.3958,127.8595514,1,1,1994525.0,8255049,0,0,0,0,51,1629.344148707872,7.395932850075288,-0.7723068464419428,0.6352496634701205
324,5697,58,2013966.4013,8254809.6544,13.057891173,1,0,2013748.0,8254759,0,0,0,0,49,224.19856395859685,5.412532105437336,0.3557729198038213,0.9345724314007254
2504,2227,2672,1908689.3325,8550768.3253,-74.030174847,1,0,1908514.0,8551381,0,0,0,0,22,637.2689962453858,6.457191852533989,-0.1884603382362113,0.9820808016206676
1857,3298,2721,1928906.9557,8954624.3925,109.8273764,1,0,1929281.0,8953587,1,0,0,0,22,1102.7657672501707,7.005576637001328,-0.8841287586392075,0.4672433393287635
2153,4594,2711,1995188.3618,9008774.0951,-52.805522481,1,1,1994255.0,9010004,0,0,0,0,24,1543.9657744723982,7.342109563546546,0.9397636769184928,0.3418248550714748
5207,1886,1151,1788836.4235,7638623.2934,-90.099663355,0,0,1788853.0,7648153,1,0,0,0,75,9529.721017030806,9.162170722036205,-0.5860727035618796,0.8102584687244369
4313,1856,2433,1841324.2312,8313737.823,105.50662734,0,0,1841431.0,8313353,1,1,0,0,62,399.3598852943581,5.989862978517304,-0.0416287724648594,-0.9991331469344158
3857,4048,2467,1849669.6309,8317305.8462,159.89242193,1,0,1849885.0,8317227,0,0,0,0,51,229.34814690593385,5.435241141245699,-0.6256254042809528,0.7801236142550066
168,591,3029,2412855.3063,9822463.9468,32.145480765,1,0,2411202.0,9821425,1,0,0,0,33,1952.64747838607,7.576941411965621,0.7920028346891457,0.6105174115816501
3099,4892,3899,2083551.3244,9174152.6055,-17.826997847,1,0,2083065.0,9174309,1,0,0,0,28,510.85287673240725,6.236081636287913,0.8852376036747452,0.4651391028930965
1816,1197,1526,1448796.5673,7478625.1955,172.44210227,1,1,1448994.0,7478599,0,0,0,0,58,199.16293643537648,5.2941232657674,0.3558114228076838,-0.9345577731738
1807,1574,3208,2093363.4697,7905646.5188,77.408688854,0,1,2082717.0,7857983,0,0,0,0,61,48838.08290126616,10.796265674818407,0.5427642535497239,-0.8398850903954725
256,970,568,1963748.7319,8375548.5105,175.67797482,1,0,1964642.0,8375481,0,0,0,0,47,895.815587098046,6.797734573820574,-0.8993360839599334,-0.437258056629734
3313,3343,2360,1617293.6448,8251064.9713,-49.935284252,1,0,1617080.0,8251319,0,0,0,0,51,331.9257160729176,5.8049111971131255,0.3955081409960408,0.9184624708750248
4502,4439,2208,1577007.789,8057195.5108,43.003739365,1,0,1576588.0,8056804,0,0,0,0,67,574.02396381854,6.3526711442608965,0.0234929616530099,0.9997240022890168
4054,4424,1791,1309412.8763,7909386.186,8.2966809281,0,0,1296300.0,7907474,1,1,0,0,87,13251.56519652278,9.491870952477257,0.9572935943504854,-0.2891175785308256
815,4554,147,2019157.7857,8240417.9005,-41.704472581,1,0,2018977.0,8240579,0,0,0,0,65,242.14978468822605,5.489556479681905,0.959363873902204,-0.2821718580074135
4465,205,391,1985036.2467,8230781.1454,-164.00069557,1,0,1985524.0,8230921,0,0,0,0,20,507.407716537783,6.2293148550467485,-0.0043703812914102,0.999990449838081
2203,535,578,1975097.9765,8418622.2803,-85.338522342,0,0,1973126.0,8442807,1,1,0,0,72,24264.98214060929,10.096789525824592,-0.8492662935087572,-0.5279647362370876
1242,757,3994,2042042.5127,8267965.8441,-154.89310884,1,0,2042841.0,8268340,0,0,0,0,29,881.8019084611471,6.78196743720041,0.6222525876436803,0.782816528422046
1965,5135,460,1997130.1076,8162035.8197,-52.468906035,0,1,1981727.0,8182087,1,0,0,0,46,25284.492384864887,10.137946537570617,-0.1941286696424699,-0.9809760749492542
2964,5354,1775,1414115.2027,7859446.6262,-176.53698947,0,0,1459945.0,7862220,0,0,0,0,79,45913.63547785791,10.734517421166686,0.2303250440858222,-0.9731137518640172
3947,3533,2382,1569456.4313,8247814.8701,167.5556988,1,1,1570412.0,8247604,0,0,0,0,48,978.5590117583972,6.886081093406409,-0.3428657575379773,-0.9393844113609237
4135,2168,1177,1809771.1669,7785909.1404,17.439047444,0,0,1792765.0,7780567,1,0,0,0,73,17825.49232655214,9.788384864903996,0.3736827182419949,-0.9275565891563026
5598,640,2817,1631839.0947,9143364.7474,20.148526705,1,0,1631649.0,9143295,0,0,0,0,57,202.4862829303569,5.310672145636709,0.8035412897227475,0.5952490199157858
3349,4098,141,2014293.3466,8244951.6507,26.15619386,1,0,2013447.0,8244536,0,0,0,0,23,942.9040628516916,6.848964541351617,0.8312735898334478,0.5558634893977233
2230,5014,179,2007483.7108,8241189.9309,161.97260198,1,0,2008012.0,8241018,0,0,0,0,47,555.5625196244447,6.319981149325452,-0.1712978471271677,0.9852192890771057
2346,3946,1701,1365743.433,7782783.2457,109.74063574,1,0,1365994.0,7782085,0,0,0,0,67,741.842893783654,6.60913748730348,-0.9982695805966412,-0.0588034391460761
1223,5006,3171,1780818.8599,8009841.8881,-133.22492826,1,0,1782288.0,8011405,0,0,0,0,42,2145.1553429412043,7.670967249691457,-0.9876177265289492,0.156879655295993
